,water_depth_min,water_depth_max,wedge_slope,source_depth,bottom_type,len_slope,SLD_depth,SLD_avgrad,DC_axis,DC_top,DC_bot,DC_avgrad_top,DC_avgrad_bot,SSP_wmin,SSP_wmax,SSP_src,SSP_dcax,SSP_dcb,SSP_dct,SSP_sld,Autumn,Spring,Summer,Winter,Labrador-Sea,Mediterranean-Sea,North-Pacific-Ocean,Norwegian-Sea,South-Atlantic-Ocean,South-Pacific-Ocean
5777,750,750,0,150,2,0.0,0.0,0.0,100.0,15.0,750.0,-0.1369757733333282,0.0113831207142854,1519.6938475,1519.6938475,1512.641055,1512.183359,1519.6938475,1519.959336,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5778,1200,1500,-2,150,1,8591.0,300.0,0.03504988119047561,0.0,0.0,0.0,0.0,0.0,1466.181367,1470.175508,1479.700547,0.0,0.0,0.0,1480.994766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5779,1050,1500,-2,150,1,12886.0,300.0,0.03504988119047561,0.0,0.0,0.0,0.0,0.0,1464.380547,1470.175508,1479.700547,0.0,0.0,0.0,1480.994766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5780,900,1500,2,30,2,17182.0,0.0,0.0,100.0,0.0,950.0,-0.1380200083333331,0.01228834777777744,1522.020039,1531.777734,1516.212227,1512.183359,1522.785176,1522.055742,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5781,900,1500,-2,70,2,17182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491.797266,1493.999375,1517.433359,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5782,450,450,0,70,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473.3675395,1473.3675395,1470.038203,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5783,750,1500,-2,70,1,21477.0,1500.0,0.01201489789473698,0.0,0.0,0.0,0.0,0.0,1519.770215,1531.729727,1512.795898,0.0,0.0,0.0,1531.729727,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5784,1050,1050,0,150,1,0.0,0.0,0.0,100.0,0.0,950.0,-0.1380200083333331,0.01228834777777744,1524.373477,1524.373477,1512.641055,1512.183359,1522.785176,1522.055742,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5785,1200,1200,0,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.823906,1492.823906,1521.773242,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5786,600,1500,2,50,1,25773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.004844,1493.999375,1524.978359,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5787,50,1500,2,100,2,41523.0,0.0,0.0,125.0,20.0,1500.0,-0.2967176319999998,0.01343080428571446,1517.786484,1531.742461,1513.13332,1512.989531,1531.742461,1535.819297,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5788,1200,1500,-2,50,1,8591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.823906,1493.63168,1521.773242,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5789,750,750,0,300,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1468.180254,1468.180254,1480.994766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5790,150,1500,2,70,2,38659.0,200.0,0.030869508888888,0.0,0.0,0.0,0.0,0.0,1478.550234,1483.719805,1476.462109,0.0,0.0,0.0,1479.334844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5791,250,1500,2,100,2,35795.0,0.0,0.0,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1470.749727,1482.384961,1470.338203,1469.236367,1470.588594,1470.338203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5792,1050,1500,-2,30,1,12886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.242539,1493.98207,1523.102227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5793,450,450,0,70,1,0.0,0.0,0.0,150.0,50.0,450.0,-0.09078528499999987,0.008582551666666707,1515.9096485,1515.9096485,1515.840469,1513.334883,1515.9096485,1521.349297,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5794,150,1500,2,100,1,38659.0,1500.0,0.01201489789473698,0.0,0.0,0.0,0.0,0.0,1513.331953,1531.729727,1512.945547,0.0,0.0,0.0,1531.729727,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5795,150,1500,-2,70,2,38659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.532734,1470.093633,1476.800664,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5796,350,1500,2,150,1,32932.0,0.0,0.0,125.0,20.0,1500.0,-0.2967176319999998,0.01343080428571446,1514.7195505,1531.742461,1513.039727,1512.989531,1531.742461,1535.819297,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5797,450,1500,-2,15,2,30068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.787539,1482.35875,1463.911289,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5798,350,1500,2,300,1,32932.0,1500.0,0.01201489789473698,0.0,0.0,0.0,0.0,0.0,1515.0100585,1531.729727,1514.516523,0.0,0.0,0.0,1531.729727,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5799,900,1500,2,15,2,17182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.0358984375,1485.604453125,1497.92677734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5800,150,150,0,30,1,0.0,70.0,0.03275364999999937,0.0,0.0,0.0,0.0,0.0,1482.862813,1482.862813,1482.526172,0.0,0.0,0.0,1483.143242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5801,750,750,0,30,2,0.0,50.0,0.02309990714285927,0.0,0.0,0.0,0.0,0.0,1476.9211325,1476.9211325,1483.595,0.0,0.0,0.0,1484.245547,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5802,250,250,0,150,2,0.0,0.0,0.0,125.0,70.0,250.0,-0.0499312433333345,0.017556506666668,1467.476133,1467.476133,1465.895625,1465.369141,1467.476133,1468.336797,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5803,750,750,0,200,1,0.0,0.0,0.0,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1474.761621,1474.761621,1470.588594,1469.236367,1470.588594,1470.338203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5804,350,1500,-2,150,1,32932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.894238,1493.553242,1510.056563,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5805,1050,1500,2,200,2,12886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.19457,1493.63168,1507.569883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5806,900,1500,-2,50,2,17182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464.231602,1470.093633,1476.185977,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5807,350,1500,-2,30,2,32932.0,0.0,0.0,70.0,10.0,250.0,-0.01781952999999703,0.01246323066666749,1470.058555,1482.272617,1466.675742,1465.026367,1467.779727,1466.729375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5808,350,350,0,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.5912305,1502.5912305,1532.885293,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5809,250,1500,-2,100,2,35795.0,1500.0,0.01201489789473698,0.0,0.0,0.0,0.0,0.0,1514.141406,1531.729727,1512.945547,0.0,0.0,0.0,1531.729727,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5810,750,1500,-2,15,1,21477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1474.273828,1482.35875,1463.911289,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5811,250,1500,-2,30,2,35795.0,70.0,0.03275364999999937,0.0,0.0,0.0,0.0,0.0,1483.149648,1469.939883,1482.526172,0.0,0.0,0.0,1483.143242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5812,750,750,0,15,2,0.0,750.0,0.009451125217391616,0.0,0.0,0.0,0.0,0.0,1519.770215,1519.770215,1512.1807815,0.0,0.0,0.0,1519.770215,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5813,1200,1500,2,100,1,8591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.605273,1483.827578,1477.125078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5814,350,350,0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.7944535,1469.7944535,1472.106406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5815,250,250,0,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1513.794492,1513.794492,1537.3548635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5816,1200,1500,2,30,1,8591.0,70.0,0.03275364999999937,0.0,0.0,0.0,0.0,0.0,1466.013125,1469.939883,1482.526172,0.0,0.0,0.0,1483.143242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5817,50,1500,2,150,2,41523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521.773242,1493.63168,1509.872969,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5818,350,350,0,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479.47681640625,1479.47681640625,1497.92677734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5819,450,450,0,150,2,0.0,0.0,0.0,125.0,30.0,450.0,-0.07208573416666941,0.01853253142857219,1471.329043,1471.329043,1465.895625,1465.369141,1471.329043,1472.106406,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5820,900,1500,2,15,2,17182.0,200.0,0.030869508888888,0.0,0.0,0.0,0.0,0.0,1477.845195,1483.719805,1473.2720705,0.0,0.0,0.0,1479.334844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5821,600,1500,-2,150,2,25773.0,0.0,0.0,125.0,20.0,1500.0,-0.2967176319999998,0.01343080428571446,1517.409688,1531.742461,1513.039727,1512.989531,1531.742461,1535.819297,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5822,750,750,0,50,1,0.0,70.0,0.03275364999999937,0.0,0.0,0.0,0.0,0.0,1469.775625,1469.775625,1482.896172,0.0,0.0,0.0,1483.143242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5823,900,900,0,300,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.536563,1475.536563,1471.801523,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5824,1050,1500,-2,300,2,12886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477.0881055,1482.384961,1471.801523,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5825,1050,1050,0,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479.0790625,1479.0790625,1481.478711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5826,350,350,0,50,2,0.0,0.0,0.0,125.0,50.0,350.0,-0.07986626222222439,0.01980718600000091,1469.7944535,1469.7944535,1471.131523,1465.369141,1469.7944535,1471.131523,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5827,600,1500,-2,100,2,25773.0,200.0,0.030869508888888,0.0,0.0,0.0,0.0,0.0,1475.661914,1483.719805,1477.321953,0.0,0.0,0.0,1479.334844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5828,350,1500,-2,70,1,32932.0,0.0,0.0,125.0,20.0,500.0,-0.05824202733333382,0.01886406000000079,1469.7944535,1482.290938,1468.336797,1465.369141,1472.388281,1472.135078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5829,1200,1200,0,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.035664,1466.035664,1476.8904885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5830,250,1500,-2,150,2,35795.0,0.0,0.0,100.0,0.0,950.0,-0.1380200083333331,0.01228834777777744,1513.78457,1531.777734,1512.641055,1512.183359,1522.785176,1522.055742,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5831,50,1500,2,200,1,41523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1524.978359,1493.999375,1507.189453,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5832,150,150,0,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.236367,1469.236367,1470.338203,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5833,1200,1500,-2,200,1,8591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.823906,1493.63168,1507.569883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5834,50,50,0,15,2,0.0,50.0,0.005282924107143571,0.0,0.0,0.0,0.0,0.0,1492.041328125,1492.041328125,1491.8391796875,0.0,0.0,0.0,1492.041328125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5835,1200,1500,2,300,1,8591.0,0.0,0.0,125.0,20.0,500.0,-0.05824202733333382,0.01886406000000079,1478.344961,1482.290938,1469.319102,1465.369141,1472.388281,1472.135078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5836,350,1500,2,15,2,32932.0,30.0,0.02405338333333779,0.0,0.0,0.0,0.0,0.0,1472.1918945,1482.384961,1470.8626955,0.0,0.0,0.0,1470.970039,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5837,600,600,0,150,2,0.0,0.0,0.0,150.0,50.0,600.0,-0.09078528499999987,0.009819791111111347,1517.753789,1517.753789,1513.334883,1513.334883,1517.753789,1521.349297,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5838,600,1500,2,70,2,25773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.150898,1483.827578,1479.402891,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5839,1050,1500,-2,70,2,12886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477.0881055,1482.384961,1470.038203,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5840,250,1500,-2,50,2,35795.0,200.0,0.030869508888888,0.0,0.0,0.0,0.0,0.0,1477.376797,1483.719805,1475.27125,0.0,0.0,0.0,1479.334844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5841,1050,1050,0,50,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.091172,1492.091172,1524.978359,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5842,1200,1500,-2,300,2,8591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.538438,1482.384961,1471.801523,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5843,1200,1500,-2,70,2,8591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.605273,1483.827578,1479.402891,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5844,350,1500,2,200,2,32932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.109277,1483.827578,1475.662422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5845,250,1500,-2,200,2,35795.0,0.0,0.0,70.0,10.0,250.0,-0.01781952999999703,0.01246323066666749,1467.779727,1482.272617,1466.341289,1465.026367,1467.779727,1466.729375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5846,150,1500,2,100,1,38659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.212813,1493.98207,1514.906016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5847,750,1500,2,300,1,21477.0,0.0,0.0,125.0,20.0,1500.0,-0.2967176319999998,0.01343080428571446,1519.7205665,1531.742461,1514.236484,1512.989531,1531.742461,1535.819297,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5848,900,1500,-2,15,2,17182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.450859,1482.35875,1463.911289,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5849,1050,1500,2,100,1,12886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479.1106055,1483.827578,1477.125078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5850,250,250,0,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.636797,1505.636797,1529.973867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5851,50,50,0,30,2,0.0,50.0,0.03847014999999893,0.0,0.0,0.0,0.0,0.0,1475.117383,1475.117383,1474.271328,0.0,0.0,0.0,1475.117383,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5852,750,750,0,50,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.9921875,1492.9921875,1520.728867,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5853,1200,1500,-2,200,1,8591.0,0.0,0.0,125.0,20.0,500.0,-0.05824202733333382,0.01886406000000079,1478.344961,1482.290938,1466.761953,1465.369141,1472.388281,1472.135078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5854,350,1500,2,200,2,32932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.9293165,1469.939883,1483.043672,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5855,450,1500,-2,150,1,30068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.787539,1482.35875,1465.659844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5856,750,750,0,100,2,0.0,0.0,0.0,125.0,30.0,750.0,-0.190269115000001,0.01043266384615436,1519.7205665,1519.7205665,1513.13332,1512.989531,1519.7205665,1528.59418,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5857,1200,1500,2,15,1,8591.0,0.0,0.0,70.0,10.0,250.0,-0.01781952999999703,0.01246323066666749,1478.807656,1482.272617,1466.723047,1465.026367,1467.779727,1466.729375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5858,1050,1500,-2,15,1,12886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464.3630275,1470.076484,1490.6127735,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5859,50,1500,-2,15,1,41523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471.131523,1482.290938,1472.124492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5860,150,1500,2,100,1,38659.0,0.0,0.0,70.0,10.0,250.0,-0.01781952999999703,0.01246323066666749,1465.418359,1482.272617,1465.115,1465.026367,1467.779727,1466.729375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5861,450,1500,-2,150,2,30068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477.682539,1470.093633,1478.532734,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5862,350,1500,-2,200,2,32932.0,0.0,0.0,100.0,0.0,950.0,-0.1380200083333331,0.01228834777777744,1514.8581835,1531.777734,1513.210391,1512.183359,1522.785176,1522.055742,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5863,50,50,0,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1482.829883,1482.829883,1490.6127735,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5864,900,1500,-2,300,1,17182.0,0.0,0.0,500.0,50.0,1500.0,-0.02786806242424262,0.009067539000000128,1478.001875,1483.729102,1475.463477,1474.661563,1483.729102,1484.245547,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5865,250,250,0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.739102,1505.739102,1523.96668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5866,450,1500,2,150,2,30068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477.682539,1470.093633,1478.532734,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5867,350,1500,2,50,2,32932.0,0.0,0.0,70.0,50.0,100.0,-0.01411130000000185,0.01135286666666768,1469.279238,1482.35875,1463.768867,1463.486641,1463.827227,1463.768867,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5868,900,900,0,150,1,0.0,0.0,0.0,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1475.536563,1475.536563,1469.236367,1469.236367,1470.588594,1470.338203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5869,600,1500,2,50,2,25773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.004844,1493.999375,1524.978359,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5870,750,1500,-2,150,2,21477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.9921875,1493.553242,1510.056563,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5871,350,350,0,300,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.5912305,1502.5912305,1503.888516,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5872,900,1500,-2,15,2,17182.0,1500.0,0.01201489789473698,0.0,0.0,0.0,0.0,0.0,1521.982148,1531.729727,1512.1807815,0.0,0.0,0.0,1531.729727,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5873,750,750,0,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.3140825,1476.3140825,1477.125078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5874,150,1500,2,50,1,38659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.212813,1493.98207,1521.68168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5875,450,450,0,70,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1474.8110745,1474.8110745,1483.119375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5876,1050,1500,-2,15,2,12886.0,70.0,0.03275364999999937,0.0,0.0,0.0,0.0,0.0,1464.607539,1469.939883,1481.864004,0.0,0.0,0.0,1483.143242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5877,50,1500,2,100,1,41523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1482.896172,1469.939883,1482.898789,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5878,1200,1500,2,150,2,8591.0,0.0,0.0,70.0,10.0,250.0,-0.01781952999999703,0.01246323066666749,1478.807656,1482.272617,1465.418359,1465.026367,1467.779727,1466.729375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5879,900,1500,-2,15,1,17182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464.231602,1470.093633,1476.8904885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5880,1200,1500,-2,300,2,8591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.035664,1470.093633,1479.183633,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5881,350,1500,-2,50,1,32932.0,70.0,0.03275364999999937,0.0,0.0,0.0,0.0,0.0,1481.9293165,1469.939883,1482.896172,0.0,0.0,0.0,1483.143242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5882,600,1500,-2,300,2,25773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.037344,1482.384961,1471.801523,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5883,150,1500,2,30,2,38659.0,200.0,0.030869508888888,0.0,0.0,0.0,0.0,0.0,1478.550234,1483.719805,1473.932969,0.0,0.0,0.0,1479.334844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
